Vessel_17	992810	12	4	15	34	338.6486111111	-71.5505	41.2816	1	nan	44	5	0.833	10.52	0.09	2019
Vessel_17	992810	12	4	19	40	338.8194444444	-71.5729	41.3078	1	nan	35	5	1.167	10.38	0.07	2019
Vessel_17	992810	12	5	13	28	339.5611111111	-71.6256	41.2934	1	nan	41	4	0.05	10.38	0.01	2019
Vessel_17	992810	12	5	15	15	339.6354166667	-71.6117	41.297	1	nan	38	2	0.033	9.94	0.05	2019
Vessel_17	992810	12	5	17	39	339.7354166667	-71.5759	41.3066	1	nan	35	6	1.767	10.21	0.04	2019
Vessel_17	992810	12	5	19	12	339.8	-71.6145	41.2954	1	nan	42	3	0.083	10.13	0	2019
Vessel_17	992810	12	6	12	59	340.5409722222	-71.5079	41.2699	1	nan	42	6	1.117	9.76	0.06	2019
Vessel_17	992810	12	12	19	44	346.8222222222	-71.5447	41.2751	1	nan	44	5	0.483	8.93	0.1	2019
Vessel_17	992810	12	13	13	50	347.5763888889	-71.6571	41.2806	1	nan	43	6	0.05	8.9	0.01	2019
Vessel_17	992810	1	3	16	14	3.6763888889	-71.4904	41.2758	1	nan	41	6	1.633	7.81	0.25	2020
Vessel_17	992810	1	3	19	39	3.81875	-71.5229	41.2814	1	nan	43	7	1.85	7.66	0.22	2020
Vessel_19	416050	5	3	7	16	123.3027777778	-70.8146	40.4354	1	nan	84	7	824.333	5.62	0.31	2019
Vessel_19	416050	12	7	22	55	341.9548611111	-70.758	40.3791	1	nan	92	6	375.217	15.09	1.21	2019
Vessel_19	416050	12	17	21	4	351.8777777778	-70.7674	40.3736	1	nan	93	2	237.65	14.9	0.62	2019
Vessel_19	416050	12	29	17	26	363.7263888889	-70.7672	40.374	1	nan	93	3	283.967	12.84	2.12	2019
Vessel_20	613890	12	14	3	28	348.1444444444	-69.302	43.0126	1	nan	193	32	6.125	8.36	0.06	2018
Vessel_20	613890	12	14	11	33	348.48125	-69.3353	43.0081	1	nan	197	33	7.175	8.34	0.02	2018
Vessel_20	613890	12	14	19	27	348.8104166667	-69.2337	43.0223	1	nan	197	32	6.825	8.36	0.02	2018
Vessel_20	613890	12	31	13	26	365.5597222222	-69.2602	43.0227	1	nan	192	31	7.45	8.52	0.02	2018
Vessel_20	613890	12	31	21	18	365.8875	-69.2542	43.0251	1	nan	193	32	7.1	8.52	0.02	2018
Vessel_20	613890	1	3	12	14	3.5097222222	-69.954	42.9685	1	nan	214	21	7.275	8.19	0.11	2019
Vessel_20	613890	1	3	20	0	3.8333333333	-69.9307	42.9242	1	nan	219	20	6.975	8.25	0.08	2019
Vessel_20	613890	1	4	3	54	4.1625	-69.9225	42.9407	1	nan	218	29	7.1	8.19	0.09	2019
Vessel_20	613890	1	4	14	1	4.5840277778	-69.9298	42.9281	1	nan	213	23	7.275	8.1	0.1	2019
Vessel_20	613890	1	4	21	57	4.9145833333	-69.9422	42.9184	1	nan	210	33	7.175	8.03	0.06	2019
